conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4f97536-866b-4a4f-b91d-da07809ef2d8,tehdä toteutettavuustutkimus vedystä,released,skill/competence,sector-specific,,"Tehdä arviointi vedyn käytöstä vaihtoehtoisena polttoaineena. Vertailla kustannuksia, teknologioita ja käytettävissä olevia lähteitä vedyn tuottamiseksi, kuljettamiseksi ja varastoimiseksi. Ottaa huomioon ympäristövaikutus, jotta voidaan tukea päätöksentekoa.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analysoida liiketoimintaa | tehdä kannattavuustutkimus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5320743-60f2-40dc-bc13-337cc3834892,tutkia pohjavettä,released,skill/competence,sector-specific,,"Valmistella ja toteuttaa kenttätutkimuksia pohjaveden laadun määrittämistä varten. Analysoida ja tulkita karttoja, malleja ja maantieteellisiä tietoja. Muodostaa kuva alueen pohjaveden ja maaperän saastumisesta. Laatia raportteja kaatopaikkojen pohjavesiin liittyvistä kysymyksistä, kuten hiilen palamistuotteiden aiheuttamasta ympäristön pilaantumisesta.",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c | http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512,arvioida maa- tai kiinteistöomaisuutta | tehdä vesianalyysejä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c565e722-0e14-4f57-99ff-267dd9ea2510,osallistua kansainvälisiin energiaprojekteihin,released,skill/competence,sector-specific,osallistua kansainvälisiin energiahankkeisiin,"Antaa asiantuntija-apua energiansäästöä ja energiatehokkuutta koskevien kansainvälisten hankkeiden toteuttamista varten, kehitysyhteistyöhankkeet mukaan lukien.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,neuvoa ympäristökysymyksissä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c582dd36-a83d-4d61-b87a-364b84950a3f,asentaa kierrätysastioita,released,skill/competence,sector-specific,,"Huolehtia kierrätyskelpoisen jätteen, kuten pahvin, lasipullojen ja vaatteiden, keräysastioiden asentamisesta asianmukaisiin paikkoihin.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,hävittää vaaratonta jätettä tai romua
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5afeb33-4291-44c9-a89a-373185d0bfef,"rakennusten, ihmisten ja ympäristön välinen suhde",released,knowledge,occupation-specific,,"Ymmärrys ihmisten, rakennusten ja ympäristön välisistä suhteista ja vuorovaikutuksesta, joka auttaa mukauttamaan arkkitehtoniset teokset ihmisten tarpeisiin.",http://data.europa.eu/esco/isced-f/0731,arkkitehtuuri ja kaupunkisuunnittelu
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35,biokaasuenergian tuotanto,released,knowledge,sector-specific,,"Energian tuotanto lämmitystä ja lämmintä käyttövettä varten käyttämällä (muualla kuin paikan päällä tuotettua) biokaasua ja sen panos energiatehokkuuteen.
	",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c71e5209-dfb8-456d-a1ad-5ac657a92812,käyttää maataloustieteellistä mallinnusta,released,skill/competence,sector-specific,,"Laatia ja soveltaa fysiikan ja matematiikan kaavoja, jotta voidaan tutkia viljelijän lannoitusta, hallita kasteluohjelmaa, määritellä kasvatustavoitteet, tukea viljelyvalintoja tietyssä ympäristössä ja arvioida eri maataloustuotantojen ympäristötehokkuutta.
	",http://data.europa.eu/esco/skill/38d49d88-9069-467b-b29e-3cae739bdd4d | http://data.europa.eu/esco/skill/47b0d855-ea3c-45e9-8dcf-0e12e62261c4,kehittää ennustavia malleja | laskea ja arvioida
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8195036-dab3-4d87-b83b-395a59b18a42,tehdä metsätalouden hallintaan liittyviä päätöksiä,released,skill/competence,sector-specific,,Päättää metsien ja metsäalueiden luonnonvarojen hoitoa koskevista kysymyksistä.,http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed | http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47,tehdä päätöksiä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c89a3068-fe2d-404a-b505-eeeee71b3da0,johtaa maatilamatkailutoimintoja,released,skill/competence,sector-specific,,"Toimia esimiehenä tilan maatilamatkailutehtävissä, kuten tuotteiden ja palvelujen suunnittelussa ja markkinoinnissa, aamiaismajoituspalveluissa, pienimuotoisissa ateriapalveluissa, maatilamatkailuun liittyvissä aktiviteeteissa ja vapaa-ajan ohjelmassa tai paikallisen pientilan tuotteiden myynnissä. Kouluttaa henkilöstöä hoitamaan eri palveluja suunnitelman mukaisesti.",http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,valvoa pienryhmää tai ryhmää
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9b97523-d520-4494-aa60-e3bc9ef0d8a4,jauhaa jätemuovia,released,skill/competence,sector-specific,,Jauhaa jätemuovia jauheeksi uudelleenkäyttöä varten.,http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09,"käyttää leikkaus-, hionta- ja tasoituskoneita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca2a7a85-43cf-43c0-b703-f18fed7dfba5,kasvatuksen ja pyytämisen vaikutukset vesiluonnonvaroihin,released,knowledge,sector-specific,,"Ymmärrys kasvatuksen ja pyytämisen vaikutuksesta vesivaroihin, kaloihin, nilviäisiin ja äyriäisiin.",http://data.europa.eu/esco/isced-f/0831,kalatalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca4ae285-244f-4321-83d6-b109bd1693bc,seurata jätekeräyksen aikatauluja,released,skill/competence,cross-sector,noudattaa jätekeräyksen aikatauluja,Noudattaa ja soveltaa kierrätysmateriaaleja keräävien ja käsittelevien organisaatioiden laatimia keräysaikatauluja tehokkuuden ja palvelun optimoimiseksi.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,hävittää vaaratonta jätettä tai romua
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cab07957-4f35-4bdd-9d6d-dc5a0cf42e13,turvallisuustekniikka,released,knowledge,cross-sector,turvatekniikka,"Tekniset laitteet, joilla varmistetaan, että järjestelmät, koneet ja välineet toimivat asetettujen turvallisuusvaatimusten ja lakien, kuten ympäristölainsäädännön, mukaisesti.",http://data.europa.eu/esco/isced-f/1022,työterveys ja -turvallisuus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cb21f7c2-6bf6-46b5-a638-ad494e95ffbf,panna täytäntöön maantiekuljetuksia koskevia ympäristötoimenpiteitä,released,skill/competence,occupation-specific,soveltaa maantiekuljetuksia koskevia ympäristötoimenpiteitä,"Soveltaa Euroopan komission CO²-päästöjen vähentämistä koskevia strategioista; panna täytäntöön ympäristötoimia, joilla varmistetaan, että CO²-päästöjen vähennystavoitteet saavutetaan.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923,noudattaa ympäristönsuojelulakeja ja -normeja | toteuttaa ympäristönsuojelutoimenpiteitä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2,suunnitella rakennusten vaippajärjestelmiä,released,skill/competence,sector-specific,,"Suunnitella vaippajärjestelmä osana kattavaa rakennuksen energiajärjestelmää energiansäästökonseptit huomioon ottaen.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,suunnitella järjestelmiä ja tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,suunnitella passiivisia energiatoimenpiteitä,released,skill/competence,sector-specific,,"Suunnitella järjestelmiä, jotka saavuttavat energiatehokkuuden käyttämällä passiivisia toimenpiteitä (esim. luonnonvalo ja luonnollinen ilmanvaihto, auringonsäteilyn lämpökuormituksen hallinta) ja ovat vähemmän alttiita vioille ja joissa ei ole ylläpitokustannuksia eikä -vaatimuksia. Täydentää passiivisia toimenpiteitä niin pienellä aktiivisten toimenpiteiden määrällä kuin on tarpeen.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,suunnitella sähkö- tai elektroniikkajärjestelmiä tai -laitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf2005ee-c788-4283-81d9-b443dfdf2c2e,puutyypit,released,knowledge,cross-sector,,"Eri puutyypit, kuten koivu, mänty, poppeli, mahonkipuu, vaahtera ja tulppaanipuu.",http://data.europa.eu/esco/isced-f/0722,"materiaalitekniikka (lasi, paperi, muovi ja puu)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06,laatia kaivoksen jätehuoltosuunnitelma,released,skill/competence,cross-sector,,Kehittää ja toteuttaa turvallinen ja tehokas jätehuolto ja kaatopaikan hallinta. Minimoida toiminnan ekologinen jalanjälki ja noudattaa oikeudellisia vaatimuksia.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,laatia toimintaperiaatteita ja -menettelyjä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfccea88-0558-40d4-b896-56a1e7993e24,ilmastotiede,released,knowledge,cross-sector,klimatologia | ilmasto-oppi,"Tieteenala, joka tutkii keskimääräisiä sääolosuhteita tietyn ajanjakson aikana ja sitä, miten ne vaikuttavat luontoon maapallolla.",http://data.europa.eu/esco/isced-f/0532,geotieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,kimppakyytipalvelut,released,knowledge,occupation-specific,,"Yhteisiä automatkoja markkinoivat palvelut, joiden tavoitteena on vähentää matkakustannuksia ja edistää kestävyyttä.
   ",http://data.europa.eu/esco/isced-f/1041,kuljetuspalvelut
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,seurata eläinten hyvinvointia,released,skill/competence,cross-sector,tarkkailla eläinten hyvinvointia | valvoa eläinten hyvinvointia,"Seurata eläinten fyysistä kuntoa ja käyttäytymistä sekä ilmoittaa mahdollisista huolenaiheista tai odottamattomista muutoksista, mukaan lukien terveyteen tai sairauteen liittyvät merkit ja oireet, eläinten asuintilat, ravinnon- ja vedensaanti sekä ympäristöolosuhteet.",http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,seurata ihmisten tai eläinten terveydentilaa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,asbestin poistamista koskevat määräykset,released,knowledge,cross-sector,,"Lainsäädäntö ja määräykset, jotka koskevat asbestin poistamista rakennuksista tai rakenteista, saastuneen materiaalin turvallista poistamista sekä määräykset saastumisen estämiseksi ja ehkäisemiseksi.",http://data.europa.eu/esco/isced-f/1022,työterveys ja -turvallisuus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,toteuttaa biodiversiteettiä koskevia toimintasuunnitelmia,released,skill/competence,sector-specific,,Edistää ja toteuttaa paikallisia ja kansallisia luonnon monimuotoisuutta koskevia toimintasuunnitelmia yhteistyössä paikallisten ja kansallisten lakisääteisten ja vapaaehtoisjärjestöjen kanssa.,http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,toteuttaa uusia menettelyjä tai prosesseja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,mallintaa pohjavettä,released,skill/competence,occupation-specific,mallintaa pohjaveden virtausta,Mallintaa pohjaveden virtausta; analysoida pohjaveden lämpötilaa ja ominaisuuksia; tunnistaa geologisia muodostumia ja ihmisen aiheuttamia vaikutuksia.,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512,analysoida ja arvioida tietoa ja dataa | tehdä vesianalyysejä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c3fe66-d01a-473e-a7b1-cb463a617f86,hydrografia,released,knowledge,sector-specific,merenkartoitus,"Tieteenala, joka tutkii ja mittaa vesistöjen, kuten valtamerten, järvien ja jokien, fyysisiä ominaisuuksia. Nykytilanteen tarkastelu navigointitarkoituksiin ja muutosennusteiden laatiminen tulevaisuudelle.",http://data.europa.eu/esco/isced-f/0532,geotieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,minimoida resurssien tuhlaaminen,released,skill/competence,cross-sector,,"Arvioida ja tunnistaa mahdollisuudet tehostaa resurssien käyttöä ja pyrkiä jatkuvasti vähentämään energian, veden ja sähkön tuhlaamista.",http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821,tunnistaa mahdollisuuksia | arvioida oman toiminnan ympäristövaikutusta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2fd219f-5cb1-4f67-8db5-be6c5fc865c7,käyttää vedynpoistolaitteita,released,skill/competence,cross-sector,,"Käyttää laitteita, joilla poistetaan ja käsitellään vetyä.",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"käyttää öljyn, kemikaalien tai veden käsittelyn järjestelmiä tai laitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,biodiesel,released,knowledge,occupation-specific,,"Kasviöljy- tai eläinrasvapohjainen dieselpolttoaine, joka on valmistettu alkoholiin reagoivista rasvoista.",http://data.europa.eu/esco/isced-f/0531,kemia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,hallinnoida ympäristövaikutuksia,released,skill/competence,cross-sector,huolehtia ympäristövaikutuksista,"Toteuttaa toimenpiteitä, joilla minimoidaan kaivostoiminnan biologiset, kemialliset ja fysikaaliset vaikutukset ympäristöön.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,valvoa maatilan ympäristönhoitosuunnitelmaa,released,skill/competence,sector-specific,,Tunnistaa tiettyyn maatilaan liittyvät ympäristömerkinnät ja direktiivit ja sisällyttää niiden vaatimukset maatilan suunnitteluprosessiin. Valvoa maatilan ympäristönhoitosuunnitelman toteuttamista ja aikatauluja.,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,huolehtia ympäristöjärjestelmästä | noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,mitata yrityksen toiminnan kestävyyttä,released,skill/competence,cross-sector,,"Seurata kestävyysindikaattoreita ja analysoida, miten hyvin yritys suoriutuu kestävyyden osalta suhteessa kestävän kehityksen tavoitteisiin tai kestävyysraportoinnin maailmanlaajuisiin standardeihin.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,valvoa vedenlaatua,released,skill/competence,cross-sector,,"Mitata veden laatua: lämpötila, happipitoisuus, suolaisuus, pH, N2, NO2, NH4, CO2, sameus, klorofylli. Seurata veden mikrobiologista laatua.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,seurata tavaroiden laatua
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,hävittää valmiseläinrehujätettä,released,skill/competence,occupation-specific,,"Hävittää valmiseläinrehujätettä siten, että rehun ainesosien ympäristövaikutukset ovat mahdollisimman vähäisiä. Noudattaa asiaa koskevaa lainsäädäntöä.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,hävittää vaaratonta jätettä tai romua | hävittää jätteitä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,käyttää resurssitehokkaita teknologioita majoitus- ja ravintola-alalla,released,skill/competence,sector-specific,,"Ottaa käyttöön teknologisia parannuksia majoitus- tai ravitsemisliikkeissä. Tällaisia ovat esimerkiksi energiatehokkaat höyryuunit, esipesusuihkut ja vähän vettä käyttävät allashanat, jotka optimoivat veden- ja energiankulutuksen tiskaamisessa, siivoamisessa ja ruoanvalmistuksessa.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,kotiautomaatiojärjestelmät,released,knowledge,sector-specific,,"Muun muassa asuinkäytössä olevien älyrakennusten valaistus-, lämmitys- ja turvallisuussovellukset, joita voidaan hallita etäyhteyden välityksellä. Kotiautomaatiojärjestelmien tavoitteena on parantaa elämänlaatua taloissa ja rakennuksissa sekä myös lisätä vammaisten itsenäisyyttä ja edistää energiasäästöjä.
   ",http://data.europa.eu/esco/isced-f/0714,elektroniikka ja automatiikka
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,hallita toimintojen ympäristövaikutuksia,released,skill/competence,cross-sector,seurata ja arvioida toimintojen ympäristövaikutuksia,Hallita yritysten vuorovaikutusta ympäristön kanssa ja ympäristöön kohdistuvia vaikutuksia. Määrittää ja arvioida tuotantoprosessin ja siihen liittyvien palvelujen ympäristövaikutuksia sekä säännellä ympäristöön ja ihmisiin kohdistuvien vaikutusten vähentämistä. Laatia toimintasuunnitelmia ja seurata parannusindikaattoreita.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | noudattaa ympäristönsuojelulakeja ja -normeja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,käsitellä pilaantunutta vettä,released,skill/competence,sector-specific,,"Käsitellä pilaantunutta vettä erilaisten tekniikoiden, kuten laguunien ja ruoikkojen, avulla.
	",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,käsitellä ja hävittää vaarallisia materiaaleja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,asentaa veden puhtaanapitomekanismeja,released,skill/competence,sector-specific,asentaa veden puhtaanapitojärjestelmiä,"Asentaa erityyppisiä mekanismeja, jotka estävät epäpuhtauksien päätymisen talteen otettuun veteen. Asentaa mikronisuodattimia ja kalvoja, jotka suodattavat likaa ja estävät hyttysiä pääsemästä vedenjakeluun. Asentaa kuulamekanismeja, jotka suodattavat katolle kertyvästä sadevedestä ensimmäiseksi sataneen veden.",http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f | http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,asentaa vesisäiliö | korjata ja asentaa mekaanisia laitteita | suodattaa nesteitä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,hallinnoida kierrätysohjelman budjettia,released,skill/competence,cross-sector,,Hallinnoida organisaation vuotuista kierrätysohjelmaa ja sen talousarviota.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,hoitaa määrärahoja tai varoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,tehdä toteutettavuustutkimus biomassajärjestelmistä,released,skill/competence,sector-specific,,"Arvioida biomassalaitoksen potentiaalia. Toteuttaa standardoitu tutkimus, jotta voidaan määrittää kustannukset, rajoitukset ja saatavilla olevat komponentit, ja tehdä tutkimusta päätöksenteon tueksi.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,tehdä kannattavuustutkimus | analysoida liiketoimintaa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,hävittää ruokajätteet,released,skill/competence,sector-specific,,"Hävittää tai kerätä ruokajätteet, jotka on määrä kierrättää tai poistaa tuotantoprosessista. Noudattaa jätteiden hävittämisessä vakiintuneita menettelyjä ottaen huomioon ympäristö ja turvallisuusmääräykset lainsäädännön mukaisesti.",http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,hävittää vaaratonta jätettä | hävittää vaaratonta jätettä tai romua | vastata jätteistä | hävittää jätteitä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,kestävät rakennusmateriaalit,released,knowledge,sector-specific,,"Sellaiset rakennusmateriaalityypit, jotka minimoivat rakennuksen kielteisen vaikutuksen ulkoiseen ympäristöön koko elinkaarensa ajan.
	",http://data.europa.eu/esco/isced-f/0732 | http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba,rakentaminen ja rakennussuunnittelu | rakennusmateriaaliteollisuus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,arvioida mahdollisia loppukäyttäjien kanssa syntyviä ristiriitoja,released,skill/competence,occupation-specific,,"Arvioida mahdollisia ristiriitoja, joita vesiviljelyn ympäristövaikutuksista voi syntyä muiden asianosaisten kanssa, ja eturistiriitoja, joita voi syntyä rannikkoalueiden muiden käyttäjien kanssa.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,ottaa käyttöön tapoja kulutuksen kielteisen vaikutuksen vähentämiseksi | analysoida ja arvioida tietoa ja dataa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,integroitu kasvinsuojelu,released,knowledge,sector-specific,,"Integroitu lähestymistapa kasveille haitallisten organismien ehkäisemiseen ja/tai poistamiseen. Sen tavoitteena on, että torjunta-aineiden ja muiden toimintamuotojen käyttö rajataan tasoille, jotka ovat taloudellisesti ja ympäristön kannalta perusteltuja ja jotka minimoivat ihmisten terveyteen ja ympäristöön kohdistuvat riskit tai vähentävät niitä.
	",http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,tuholaisten hallintatekniikat | maanviljely ja kotieläintalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,neuvoa kestävyysratkaisuissa,released,skill/competence,cross-sector,,"Neuvoa yrityksiä ratkaisuissa, joilla kehitetään kestäviä tuotantoprosesseja, parannetaan materiaalitehokkuutta ja uudelleenkäyttöä ja pienennetään hiilijalanjälkeä.
   ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,neuvoa ympäristökysymyksissä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,maan kasvukuntoa ylläpitävä viljely,released,knowledge,sector-specific,,"Tekniikat, menetelmät ja periaatteet, jotka edistävät maan ja maaperän kestävää käyttöä kasvintuotannossa. Se perustuu kolmeen periaatteeseen: pysyvä maaperän peite, vähäinen maaperän muokkaaminen ja kasvilajien monipuolisuus.
   ",http://data.europa.eu/esco/isced-f/0811,maanviljely ja kotieläintalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,kestävän kehityksen tavoitteet,released,knowledge,cross-sector,,"Yhdistyneiden kansakuntien yleiskokouksen määrittämät 17 globaalia tavoitetta. Ne on suunniteltu strategiaksi, jolla saadaan aikaan parempi ja kestävämpi tulevaisuus kaikille.
   ",http://data.europa.eu/esco/isced-f/0319,"sosiaali- ja käyttäytymistieteet, muualle luokittelemattomat"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ekosysteemit,released,knowledge,cross-sector,ekologiset järjestelmät,"Sen järjestelmän ominaispiirteet, jossa organismit elävät yhdessä ja ovat vuorovaikutuksessa elottomien tekijöiden kanssa.",http://data.europa.eu/esco/isced-f/0521,ympäristötieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,raportoida pilaantumisonnettomuuksista,released,skill/competence,sector-specific,,"Kun on tapahtunut pilaantumista aiheuttava onnettomuus, tutkia vahingon laajuutta ja sitä, mitä seurauksia siitä voi aiheutua, ja raportoida siitä asianmukaiselle taholle pilaantumista koskevien ilmoittamismenettelyjen mukaisesti.",http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,raportoida häiriöistä ja vioista | raportoida tietoja | laatia vaaratapahtumaraportteja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,"lämmityksen, jäähdytyksen ja lämpimän veden jakelu",released,knowledge,sector-specific,,"Lämmitykseen ja jäähdytykseen sekä lämpimälle käyttövedelle tarkoitettujen vedenjakelujärjestelmien suunnitteluperiaatteet ja suhde eristykseen, energian säästäminen optimaalisen hydraulisen rakenteen avulla. Energiahäviön luonne näissä järjestelmissä; energiahäviötä aiheuttavat lämmönsiirto, painehäviö (putkien ja venttiilien vastus) sekä pumppuihin ja venttiileihin tarvittava sähkövoima.
	",http://data.europa.eu/esco/isced-f/0713,sähkö ja energia
